team_id,team_name,player_id,player_name,type,reason,fixture_id,fixture_date
49,Chelsea,22094,W. Fofana,Missing Fixture,Muscle Injury,1208208,2024-12-30T19:45:00+00:00
49,Chelsea,329347,O. Kellyman,Missing Fixture,Muscle Injury,1208208,2024-12-30T19:45:00+00:00
49,Chelsea,63577,M. Mudryk,Missing Fixture,Suspended,1208208,2024-12-30T19:45:00+00:00
49,Chelsea,138935,C. Chukwuemeka,Questionable,Illness,1208208,2024-12-30T19:45:00+00:00
49,Chelsea,148099,K. Dewsbury-Hall,Questionable,Knock,1208208,2024-12-30T19:45:00+00:00
49,Chelsea,282125,R. Lavia,Questionable,Muscle Injury,1208208,2024-12-30T19:45:00+00:00
33,Manchester United,1485,B. Fernandes,Missing Fixture,Red Card,1208210,2024-12-30T20:00:00+00:00
33,Manchester United,889,V. Lindelof,Missing Fixture,Injury,1208210,2024-12-30T20:00:00+00:00
33,Manchester United,19220,M. Mount,Missing Fixture,Leg Injury,1208210,2024-12-30T20:00:00+00:00
33,Manchester United,891,L. Shaw,Missing Fixture,Calf Injury,1208210,2024-12-30T20:00:00+00:00
33,Manchester United,51494,M. Ugarte,Missing Fixture,Yellow Cards,1208210,2024-12-30T20:00:00+00:00
34,Newcastle,2855,E. Krafth,Missing Fixture,Shoulder Injury,1208210,2024-12-30T20:00:00+00:00
34,Newcastle,18894,J. Lascelles,Missing Fixture,Knee Injury,1208210,2024-12-30T20:00:00+00:00
34,Newcastle,18911,N. Pope,Missing Fixture,Knee Injury,1208210,2024-12-30T20:00:00+00:00
34,Newcastle,2939,C. Wilson,Missing Fixture,Thigh Injury,1208210,2024-12-30T20:00:00+00:00
34,Newcastle,38734,S. Botman,Questionable,Injury,1208210,2024-12-30T20:00:00+00:00
55,Brentford,1119,K. Ajer,Missing Fixture,Ankle Injury,1208204,2025-01-01T17:30:00+00:00
55,Brentford,19362,J. Dasilva,Missing Fixture,Knee Injury,1208204,2025-01-01T17:30:00+00:00
55,Brentford,19346,R. Henry,Missing Fixture,Knee Injury,1208204,2025-01-01T17:30:00+00:00
55,Brentford,44871,A. Hickey,Missing Fixture,Thigh Injury,1208204,2025-01-01T17:30:00+00:00
55,Brentford,18917,B. Mee,Missing Fixture,Injury,1208204,2025-01-01T17:30:00+00:00
55,Brentford,19789,E. Pinnock,Missing Fixture,Thigh Injury,1208204,2025-01-01T17:30:00+00:00
55,Brentford,196156,I. Thiago,Questionable,Knock,1208204,2025-01-01T17:30:00+00:00
42,Arsenal,1460,B. Saka,Missing Fixture,Thigh Injury,1208204,2025-01-01T17:30:00+00:00
42,Arsenal,645,R. Sterling,Missing Fixture,Knee Injury,1208204,2025-01-01T17:30:00+00:00
42,Arsenal,2597,T. Tomiyasu,Missing Fixture,Knee Injury,1208204,2025-01-01T17:30:00+00:00
42,Arsenal,19959,B. White,Missing Fixture,Knee Injury,1208204,2025-01-01T17:30:00+00:00
47,Tottenham,863,R. Bentancur,Missing Fixture,Yellow Cards,1208221,2025-01-04T12:30:00+00:00
47,Tottenham,164,B. Davies,Missing Fixture,Thigh Injury,1208221,2025-01-04T12:30:00+00:00
47,Tottenham,380690,M. Moore,Missing Fixture,Illness,1208221,2025-01-04T12:30:00+00:00
47,Tottenham,336564,W. Odobert,Missing Fixture,Thigh Injury,1208221,2025-01-04T12:30:00+00:00
47,Tottenham,2413,Richarlison,Missing Fixture,Thigh Injury,1208221,2025-01-04T12:30:00+00:00
47,Tottenham,30776,C. Romero,Missing Fixture,Thigh Injury,1208221,2025-01-04T12:30:00+00:00
47,Tottenham,204039,D. Udogie,Missing Fixture,Thigh Injury,1208221,2025-01-04T12:30:00+00:00
47,Tottenham,31354,G. Vicario,Missing Fixture,Broken ankle,1208221,2025-01-04T12:30:00+00:00
47,Tottenham,152849,M. van de Ven,Missing Fixture,Thigh Injury,1208221,2025-01-04T12:30:00+00:00
47,Tottenham,18932,F. Forster,Questionable,Health problems,1208221,2025-01-04T12:30:00+00:00
34,Newcastle,2855,E. Krafth,Missing Fixture,Shoulder Injury,1208221,2025-01-04T12:30:00+00:00
34,Newcastle,18894,J. Lascelles,Missing Fixture,Knee Injury,1208221,2025-01-04T12:30:00+00:00
34,Newcastle,18911,N. Pope,Missing Fixture,Knee Injury,1208221,2025-01-04T12:30:00+00:00
34,Newcastle,2806,F. Schar,Missing Fixture,Yellow Cards,1208221,2025-01-04T12:30:00+00:00
34,Newcastle,2939,C. Wilson,Missing Fixture,Thigh Injury,1208221,2025-01-04T12:30:00+00:00
66,Aston Villa,21090,Diego Carlos,Missing Fixture,Ankle Injury,1208214,2025-01-04T15:00:00+00:00
66,Aston Villa,13489,J. Duran,Missing Fixture,Red Card,1208214,2025-01-04T15:00:00+00:00
66,Aston Villa,138931,J. Philogene,Missing Fixture,Knock,1208214,2025-01-04T15:00:00+00:00
66,Aston Villa,19170,M. Rogers,Missing Fixture,Yellow Cards,1208214,2025-01-04T15:00:00+00:00
66,Aston Villa,46815,P. Torres,Missing Fixture,Foot Injury,1208214,2025-01-04T15:00:00+00:00
46,Leicester,303467,I. Fatawu,Missing Fixture,Knee Injury,1208214,2025-01-04T15:00:00+00:00
46,Leicester,15870,M. Hermansen,Missing Fixture,Muscle Injury,1208214,2025-01-04T15:00:00+00:00
46,Leicester,283290,K. McAteer,Missing Fixture,Knock,1208214,2025-01-04T15:00:00+00:00
46,Leicester,18786,W. Ndidi,Missing Fixture,Thigh Injury,1208214,2025-01-04T15:00:00+00:00
46,Leicester,405905,N. Opoku,Missing Fixture,Broken Leg,1208214,2025-01-04T15:00:00+00:00
46,Leicester,18771,R. Pereira,Missing Fixture,Thigh Injury,1208214,2025-01-04T15:00:00+00:00
35,Bournemouth,51051,J. Araujo,Missing Fixture,Thigh Injury,1208213,2025-01-04T15:00:00+00:00
35,Bournemouth,304853,A. Scott,Missing Fixture,Knee Injury,1208213,2025-01-04T15:00:00+00:00
35,Bournemouth,6610,M. Senesi,Missing Fixture,Thigh Injury,1208213,2025-01-04T15:00:00+00:00
35,Bournemouth,37161,L. Sinisterra,Missing Fixture,Thigh Injury,1208213,2025-01-04T15:00:00+00:00
35,Bournemouth,18869,A. Smith,Missing Fixture,Leg Injury,1208213,2025-01-04T15:00:00+00:00
35,Bournemouth,19245,M. Tavernier,Missing Fixture,Thigh Injury,1208213,2025-01-04T15:00:00+00:00
45,Everton,18758,S. Coleman,Missing Fixture,Calf Injury,1208213,2025-01-04T15:00:00+00:00
45,Everton,895,J. Garner,Missing Fixture,Lower Back Injury,1208213,2025-01-04T15:00:00+00:00
45,Everton,284500,T. Iroegbunam,Missing Fixture,Ankle Injury,1208213,2025-01-04T15:00:00+00:00
45,Everton,18929,D. McNeil,Missing Fixture,Knee Injury,1208213,2025-01-04T15:00:00+00:00
52,Crystal Palace,19720,T. Chalobah,Missing Fixture,Loan agreement,1208216,2025-01-04T15:00:00+00:00
52,Crystal Palace,1440,R. Holding,Missing Fixture,Coach's decision,1208216,2025-01-04T15:00:00+00:00
52,Crystal Palace,18806,W. Hughes,Missing Fixture,Ankle Injury,1208216,2025-01-04T15:00:00+00:00
52,Crystal Palace,311157,Matheus Franca,Missing Fixture,Muscle Injury,1208216,2025-01-04T15:00:00+00:00
52,Crystal Palace,288102,A. Wharton,Missing Fixture,Groin Injury,1208216,2025-01-04T15:00:00+00:00
49,Chelsea,95,B. Badiashile,Missing Fixture,Thigh Injury,1208216,2025-01-04T15:00:00+00:00
49,Chelsea,148099,K. Dewsbury-Hall,Missing Fixture,Knock,1208216,2025-01-04T15:00:00+00:00
49,Chelsea,22094,W. Fofana,Missing Fixture,Muscle Injury,1208216,2025-01-04T15:00:00+00:00
49,Chelsea,329347,O. Kellyman,Missing Fixture,Muscle Injury,1208216,2025-01-04T15:00:00+00:00
49,Chelsea,63577,M. Mudryk,Missing Fixture,Suspended,1208216,2025-01-04T15:00:00+00:00
49,Chelsea,138935,C. Chukwuemeka,Questionable,Illness,1208216,2025-01-04T15:00:00+00:00
49,Chelsea,282125,R. Lavia,Questionable,Muscle Injury,1208216,2025-01-04T15:00:00+00:00
50,Manchester City,278133,O. Bobb,Missing Fixture,Leg Injury,1208219,2025-01-04T15:00:00+00:00
50,Manchester City,567,R. Dias,Missing Fixture,Muscle Injury,1208219,2025-01-04T15:00:00+00:00
50,Manchester City,44,Rodri,Missing Fixture,Knee Injury,1208219,2025-01-04T15:00:00+00:00
50,Manchester City,626,J. Stones,Missing Fixture,Ankle Injury,1208219,2025-01-04T15:00:00+00:00
50,Manchester City,617,Ederson,Questionable,Injury,1208219,2025-01-04T15:00:00+00:00
48,West Ham,18819,M. Antonio,Missing Fixture,Inactive,1208219,2025-01-04T15:00:00+00:00
48,West Ham,19428,J. Bowen,Missing Fixture,Broken Leg,1208219,2025-01-04T15:00:00+00:00
48,West Ham,2997,L. Fabianski,Missing Fixture,Head Injury,1208219,2025-01-04T15:00:00+00:00
41,Southampton,105971,G. Bazunu,Missing Fixture,Achilles Tendon Injury,1208220,2025-01-04T15:00:00+00:00
41,Southampton,336585,M. Fernandes,Missing Fixture,Yellow Cards,1208220,2025-01-04T15:00:00+00:00
41,Southampton,18940,J. Stephens,Missing Fixture,Knock,1208220,2025-01-04T15:00:00+00:00
41,Southampton,45078,R. Stewart,Missing Fixture,Thigh Injury,1208220,2025-01-04T15:00:00+00:00
41,Southampton,19733,F. Downes,Questionable,Thigh Injury,1208220,2025-01-04T15:00:00+00:00
41,Southampton,130421,W. Smallbone,Questionable,Thigh Injury,1208220,2025-01-04T15:00:00+00:00
55,Brentford,1119,K. Ajer,Missing Fixture,Ankle Injury,1208220,2025-01-04T15:00:00+00:00
55,Brentford,153066,F. Carvalho,Missing Fixture,Groin Injury,1208220,2025-01-04T15:00:00+00:00
55,Brentford,19362,J. Dasilva,Missing Fixture,Knee Injury,1208220,2025-01-04T15:00:00+00:00
55,Brentford,19346,R. Henry,Missing Fixture,Knee Injury,1208220,2025-01-04T15:00:00+00:00
55,Brentford,44871,A. Hickey,Missing Fixture,Hamstring Injury,1208220,2025-01-04T15:00:00+00:00
55,Brentford,18917,B. Mee,Missing Fixture,Injury,1208220,2025-01-04T15:00:00+00:00
55,Brentford,19789,E. Pinnock,Missing Fixture,Thigh Injury,1208220,2025-01-04T15:00:00+00:00
55,Brentford,196156,I. Thiago,Missing Fixture,Knee Injury,1208220,2025-01-04T15:00:00+00:00
51,Brighton,129643,E. Ferguson,Missing Fixture,Ankle Injury,1208215,2025-01-04T17:30:00+00:00
51,Brighton,278370,D. Gomez,Missing Fixture,Inactive,1208215,2025-01-04T17:30:00+00:00
51,Brighton,305730,J. Hinshelwood,Missing Fixture,Knee Injury,1208215,2025-01-04T17:30:00+00:00
51,Brighton,1361,F. Kadioglu,Missing Fixture,Toe Injury,1208215,2025-01-04T17:30:00+00:00
51,Brighton,296,J. Milner,Missing Fixture,Thigh Injury,1208215,2025-01-04T17:30:00+00:00
51,Brighton,1469,D. Welbeck,Missing Fixture,Ankle Injury,1208215,2025-01-04T17:30:00+00:00
51,Brighton,92993,M. Wieffer,Missing Fixture,Thigh Injury,1208215,2025-01-04T17:30:00+00:00
42,Arsenal,1460,B. Saka,Missing Fixture,Thigh Injury,1208215,2025-01-04T17:30:00+00:00
42,Arsenal,645,R. Sterling,Missing Fixture,Knee Injury,1208215,2025-01-04T17:30:00+00:00
42,Arsenal,38746,J. Timber,Missing Fixture,Yellow Cards,1208215,2025-01-04T17:30:00+00:00
42,Arsenal,2597,T. Tomiyasu,Missing Fixture,Knee Injury,1208215,2025-01-04T17:30:00+00:00
42,Arsenal,19959,B. White,Missing Fixture,Knee Injury,1208215,2025-01-04T17:30:00+00:00
36,Fulham,1934,S. Berge,Missing Fixture,Ankle Injury,1208217,2025-01-05T14:00:00+00:00
36,Fulham,727,R. Nelson,Missing Fixture,Thigh Injury,1208217,2025-01-05T14:00:00+00:00
36,Fulham,19480,H. Reed,Missing Fixture,Knee Injury,1208217,2025-01-05T14:00:00+00:00
36,Fulham,657,K. Tete,Missing Fixture,Knee Injury,1208217,2025-01-05T14:00:00+00:00
57,Ipswich,20007,C. Chaplin,Missing Fixture,Knee Injury,1208217,2025-01-05T14:00:00+00:00
57,Ipswich,20167,J. Donacien,Missing Fixture,Ankle Injury,1208217,2025-01-05T14:00:00+00:00
57,Ipswich,8794,G. Hirst,Missing Fixture,Knee Injury,1208217,2025-01-05T14:00:00+00:00
57,Ipswich,19365,C. Ogbene,Missing Fixture,Calf Injury,1208217,2025-01-05T14:00:00+00:00
57,Ipswich,19182,A. Tuanzebe,Missing Fixture,Hamstring Injury,1208217,2025-01-05T14:00:00+00:00
57,Ipswich,2752,M. Luongo,Questionable,Illness,1208217,2025-01-05T14:00:00+00:00
40,Liverpool,284,J. Gomez,Missing Fixture,Hamstring Injury,1208218,2025-01-05T16:30:00+00:00
40,Liverpool,1096,D. Szoboszlai,Missing Fixture,Illness,1208218,2025-01-05T16:30:00+00:00
33,Manchester United,889,V. Lindelof,Missing Fixture,Injury,1208218,2025-01-05T16:30:00+00:00
33,Manchester United,19220,M. Mount,Missing Fixture,Leg Injury,1208218,2025-01-05T16:30:00+00:00
33,Manchester United,909,M. Rashford,Missing Fixture,Illness,1208218,2025-01-05T16:30:00+00:00
33,Manchester United,891,L. Shaw,Missing Fixture,Calf Injury,1208218,2025-01-05T16:30:00+00:00
39,Wolves,1165,M. Cunha,Missing Fixture,Suspended,1208222,2025-01-06T20:00:00+00:00
39,Wolves,385726,E. Gonzalez,Missing Fixture,Knee Injury,1208222,2025-01-06T20:00:00+00:00
39,Wolves,7722,S. Kalajdzic,Missing Fixture,Knee Injury,1208222,2025-01-06T20:00:00+00:00
39,Wolves,195717,Y. Mosquera,Missing Fixture,Knee Injury,1208222,2025-01-06T20:00:00+00:00
39,Wolves,41606,Toti,Missing Fixture,Thigh Injury,1208222,2025-01-06T20:00:00+00:00
39,Wolves,157912,B. Traore,Missing Fixture,Knee Injury,1208222,2025-01-06T20:00:00+00:00
65,Nottingham Forest,275170,Danilo,Missing Fixture,Ankle Injury,1208222,2025-01-06T20:00:00+00:00
65,Nottingham Forest,22149,I. Sangare,Missing Fixture,Foot Injury,1208222,2025-01-06T20:00:00+00:00
55,Brentford,1119,K. Ajer,Missing Fixture,Ankle Injury,1208224,2025-01-14T19:30:00+00:00
55,Brentford,19362,J. Dasilva,Missing Fixture,Knee Injury,1208224,2025-01-14T19:30:00+00:00
55,Brentford,44871,A. Hickey,Missing Fixture,Hamstring Injury,1208224,2025-01-14T19:30:00+00:00
55,Brentford,19789,E. Pinnock,Missing Fixture,Thigh Injury,1208224,2025-01-14T19:30:00+00:00
55,Brentford,196156,I. Thiago,Missing Fixture,Knee Injury,1208224,2025-01-14T19:30:00+00:00
55,Brentford,382925,R. Trevitt,Missing Fixture,Calf Injury,1208224,2025-01-14T19:30:00+00:00
50,Manchester City,278133,O. Bobb,Missing Fixture,Leg Injury,1208224,2025-01-14T19:30:00+00:00
50,Manchester City,567,R. Dias,Missing Fixture,Muscle Injury,1208224,2025-01-14T19:30:00+00:00
50,Manchester City,44,Rodri,Missing Fixture,Knee Injury,1208224,2025-01-14T19:30:00+00:00
50,Manchester City,626,J. Stones,Missing Fixture,Ankle Injury,1208224,2025-01-14T19:30:00+00:00
49,Chelsea,95,B. Badiashile,Missing Fixture,Thigh Injury,1208230,2025-01-14T19:30:00+00:00
49,Chelsea,270507,C. Casadei,Missing Fixture,Coach's decision,1208230,2025-01-14T19:30:00+00:00
49,Chelsea,2933,B. Chilwell,Missing Fixture,Coach's decision,1208230,2025-01-14T19:30:00+00:00
49,Chelsea,148099,K. Dewsbury-Hall,Missing Fixture,Knock,1208230,2025-01-14T19:30:00+00:00
49,Chelsea,22094,W. Fofana,Missing Fixture,Muscle Injury,1208230,2025-01-14T19:30:00+00:00
49,Chelsea,329347,O. Kellyman,Missing Fixture,Muscle Injury,1208230,2025-01-14T19:30:00+00:00
49,Chelsea,63577,M. Mudryk,Missing Fixture,Suspended,1208230,2025-01-14T19:30:00+00:00
35,Bournemouth,51051,J. Araujo,Missing Fixture,Hamstring Injury,1208230,2025-01-14T19:30:00+00:00
35,Bournemouth,2273,K. Arrizabalaga,Missing Fixture,Loan agreement,1208230,2025-01-14T19:30:00+00:00
35,Bournemouth,152856,Evanilson,Missing Fixture,Foot Injury,1208230,2025-01-14T19:30:00+00:00
35,Bournemouth,304853,A. Scott,Missing Fixture,Knee Injury,1208230,2025-01-14T19:30:00+00:00
35,Bournemouth,6610,M. Senesi,Missing Fixture,Thigh Injury,1208230,2025-01-14T19:30:00+00:00
35,Bournemouth,37161,L. Sinisterra,Missing Fixture,Thigh Injury,1208230,2025-01-14T19:30:00+00:00
35,Bournemouth,18869,A. Smith,Missing Fixture,Leg Injury,1208230,2025-01-14T19:30:00+00:00
35,Bournemouth,19245,M. Tavernier,Missing Fixture,Thigh Injury,1208230,2025-01-14T19:30:00+00:00
35,Bournemouth,47499,E. Unal,Missing Fixture,Knee Injury,1208230,2025-01-14T19:30:00+00:00
48,West Ham,18819,M. Antonio,Missing Fixture,Inactive,1208229,2025-01-14T19:30:00+00:00
48,West Ham,19428,J. Bowen,Missing Fixture,Broken Leg,1208229,2025-01-14T19:30:00+00:00
48,West Ham,25391,N. Fullkrug,Missing Fixture,Leg Injury,1208229,2025-01-14T19:30:00+00:00
48,West Ham,138,J. Todibo,Missing Fixture,Injury,1208229,2025-01-14T19:30:00+00:00
48,West Ham,37724,C. Summerville,Questionable,Injury,1208229,2025-01-14T19:30:00+00:00
36,Fulham,727,R. Nelson,Missing Fixture,Thigh Injury,1208229,2025-01-14T19:30:00+00:00
36,Fulham,657,K. Tete,Missing Fixture,Knee Injury,1208229,2025-01-14T19:30:00+00:00
65,Nottingham Forest,22149,I. Sangare,Missing Fixture,Foot Injury,1208228,2025-01-14T20:00:00+00:00
40,Liverpool,284,J. Gomez,Missing Fixture,Hamstring Injury,1208228,2025-01-14T20:00:00+00:00
40,Liverpool,51617,D. Nunez,Missing Fixture,Yellow Cards,1208228,2025-01-14T20:00:00+00:00
45,Everton,138822,A. Broja,Missing Fixture,Ankle Injury,1208225,2025-01-15T19:30:00+00:00
45,Everton,330412,Chermiti,Missing Fixture,Thigh Injury,1208225,2025-01-15T19:30:00+00:00
45,Everton,895,J. Garner,Missing Fixture,Lower Back Injury,1208225,2025-01-15T19:30:00+00:00
45,Everton,284500,T. Iroegbunam,Missing Fixture,Ankle Injury,1208225,2025-01-15T19:30:00+00:00
45,Everton,18929,D. McNeil,Missing Fixture,Knee Injury,1208225,2025-01-15T19:30:00+00:00
45,Everton,18758,S. Coleman,Questionable,Calf Injury,1208225,2025-01-15T19:30:00+00:00
66,Aston Villa,2287,R. Barkley,Missing Fixture,Calf Injury,1208225,2025-01-15T19:30:00+00:00
66,Aston Villa,19191,J. McGinn,Missing Fixture,Thigh Injury,1208225,2025-01-15T19:30:00+00:00
66,Aston Villa,46815,P. Torres,Missing Fixture,Foot Injury,1208225,2025-01-15T19:30:00+00:00
66,Aston Villa,21090,Diego Carlos,Questionable,Ankle Injury,1208225,2025-01-15T19:30:00+00:00
46,Leicester,1135,O. Edouard,Missing Fixture,Loan agreement,1208227,2025-01-15T19:30:00+00:00
46,Leicester,303467,I. Fatawu,Missing Fixture,Knee Injury,1208227,2025-01-15T19:30:00+00:00
46,Leicester,15870,M. Hermansen,Missing Fixture,Muscle Injury,1208227,2025-01-15T19:30:00+00:00
46,Leicester,18786,W. Ndidi,Missing Fixture,Thigh Injury,1208227,2025-01-15T19:30:00+00:00
46,Leicester,405905,N. Opoku,Missing Fixture,Broken Leg,1208227,2025-01-15T19:30:00+00:00
46,Leicester,18771,R. Pereira,Missing Fixture,Thigh Injury,1208227,2025-01-15T19:30:00+00:00
52,Crystal Palace,1440,R. Holding,Missing Fixture,Coach's decision,1208227,2025-01-15T19:30:00+00:00
52,Crystal Palace,311157,Matheus Franca,Missing Fixture,Muscle Injury,1208227,2025-01-15T19:30:00+00:00
52,Crystal Palace,288102,A. Wharton,Missing Fixture,Groin Injury,1208227,2025-01-15T19:30:00+00:00
34,Newcastle,18778,H. Barnes,Missing Fixture,Thigh Injury,1208231,2025-01-15T19:30:00+00:00
34,Newcastle,18894,J. Lascelles,Missing Fixture,Knee Injury,1208231,2025-01-15T19:30:00+00:00
34,Newcastle,18911,N. Pope,Missing Fixture,Knee Injury,1208231,2025-01-15T19:30:00+00:00
34,Newcastle,2939,C. Wilson,Missing Fixture,Thigh Injury,1208231,2025-01-15T19:30:00+00:00
39,Wolves,385726,E. Gonzalez,Missing Fixture,Knee Injury,1208231,2025-01-15T19:30:00+00:00
39,Wolves,7722,S. Kalajdzic,Missing Fixture,Knee Injury,1208231,2025-01-15T19:30:00+00:00
39,Wolves,195717,Y. Mosquera,Missing Fixture,Knee Injury,1208231,2025-01-15T19:30:00+00:00
39,Wolves,41606,Toti,Missing Fixture,Thigh Injury,1208231,2025-01-15T19:30:00+00:00
39,Wolves,157912,B. Traore,Missing Fixture,Knee Injury,1208231,2025-01-15T19:30:00+00:00
42,Arsenal,643,Gabriel Jesus,Missing Fixture,Knee Injury,1208223,2025-01-15T20:00:00+00:00
42,Arsenal,313236,E. Nwaneri,Missing Fixture,Muscle Injury,1208223,2025-01-15T20:00:00+00:00
42,Arsenal,1460,B. Saka,Missing Fixture,Thigh Injury,1208223,2025-01-15T20:00:00+00:00
42,Arsenal,2597,T. Tomiyasu,Missing Fixture,Knee Injury,1208223,2025-01-15T20:00:00+00:00
42,Arsenal,19959,B. White,Missing Fixture,Knee Injury,1208223,2025-01-15T20:00:00+00:00
42,Arsenal,157052,R. Calafiori,Questionable,Muscle Injury,1208223,2025-01-15T20:00:00+00:00
47,Tottenham,863,R. Bentancur,Missing Fixture,Concussion,1208223,2025-01-15T20:00:00+00:00
47,Tottenham,164,B. Davies,Missing Fixture,Thigh Injury,1208223,2025-01-15T20:00:00+00:00
47,Tottenham,336564,W. Odobert,Missing Fixture,Thigh Injury,1208223,2025-01-15T20:00:00+00:00
47,Tottenham,30776,C. Romero,Missing Fixture,Thigh Injury,1208223,2025-01-15T20:00:00+00:00
47,Tottenham,204039,D. Udogie,Missing Fixture,Thigh Injury,1208223,2025-01-15T20:00:00+00:00
47,Tottenham,31354,G. Vicario,Missing Fixture,Broken ankle,1208223,2025-01-15T20:00:00+00:00
47,Tottenham,1166,T. Werner,Missing Fixture,Muscle Injury,1208223,2025-01-15T20:00:00+00:00
47,Tottenham,152849,M. van de Ven,Missing Fixture,Thigh Injury,1208223,2025-01-15T20:00:00+00:00
47,Tottenham,18932,F. Forster,Questionable,Health problems,1208223,2025-01-15T20:00:00+00:00
57,Ipswich,20007,C. Chaplin,Missing Fixture,Knee Injury,1208226,2025-01-16T19:30:00+00:00
57,Ipswich,19365,C. Ogbene,Missing Fixture,Calf Injury,1208226,2025-01-16T19:30:00+00:00
57,Ipswich,17579,S. Szmodics,Missing Fixture,Ankle Injury,1208226,2025-01-16T19:30:00+00:00
57,Ipswich,19182,A. Tuanzebe,Missing Fixture,Hamstring Injury,1208226,2025-01-16T19:30:00+00:00
51,Brighton,129643,E. Ferguson,Missing Fixture,Ankle Injury,1208226,2025-01-16T19:30:00+00:00
51,Brighton,278370,D. Gomez,Missing Fixture,Inactive,1208226,2025-01-16T19:30:00+00:00
51,Brighton,305730,J. Hinshelwood,Missing Fixture,Knee Injury,1208226,2025-01-16T19:30:00+00:00
51,Brighton,7600,Igor,Missing Fixture,Thigh Injury,1208226,2025-01-16T19:30:00+00:00
51,Brighton,1361,F. Kadioglu,Missing Fixture,Toe Injury,1208226,2025-01-16T19:30:00+00:00
51,Brighton,296,J. Milner,Missing Fixture,Thigh Injury,1208226,2025-01-16T19:30:00+00:00
51,Brighton,92993,M. Wieffer,Missing Fixture,Thigh Injury,1208226,2025-01-16T19:30:00+00:00
33,Manchester United,886,D. Dalot,Missing Fixture,Red Card,1208232,2025-01-16T20:00:00+00:00
33,Manchester United,18772,J. Evans,Missing Fixture,Muscle Injury,1208232,2025-01-16T20:00:00+00:00
33,Manchester United,889,V. Lindelof,Missing Fixture,Injury,1208232,2025-01-16T20:00:00+00:00
33,Manchester United,19220,M. Mount,Missing Fixture,Leg Injury,1208232,2025-01-16T20:00:00+00:00
33,Manchester United,909,M. Rashford,Missing Fixture,Coach's decision,1208232,2025-01-16T20:00:00+00:00
33,Manchester United,891,L. Shaw,Missing Fixture,Calf Injury,1208232,2025-01-16T20:00:00+00:00
41,Southampton,18940,J. Stephens,Missing Fixture,Knock,1208232,2025-01-16T20:00:00+00:00
41,Southampton,45078,R. Stewart,Missing Fixture,Thigh Injury,1208232,2025-01-16T20:00:00+00:00
34,Newcastle,18778,H. Barnes,Missing Fixture,Thigh Injury,1208240,2025-01-18T12:30:00+00:00
34,Newcastle,18894,J. Lascelles,Missing Fixture,Knee Injury,1208240,2025-01-18T12:30:00+00:00
34,Newcastle,18911,N. Pope,Missing Fixture,Knee Injury,1208240,2025-01-18T12:30:00+00:00
34,Newcastle,2939,C. Wilson,Missing Fixture,Thigh Injury,1208240,2025-01-18T12:30:00+00:00
35,Bournemouth,51051,J. Araujo,Missing Fixture,Hamstring Injury,1208240,2025-01-18T12:30:00+00:00
35,Bournemouth,152856,Evanilson,Missing Fixture,Foot Injury,1208240,2025-01-18T12:30:00+00:00
35,Bournemouth,304853,A. Scott,Missing Fixture,Knee Injury,1208240,2025-01-18T12:30:00+00:00
35,Bournemouth,6610,M. Senesi,Missing Fixture,Thigh Injury,1208240,2025-01-18T12:30:00+00:00
35,Bournemouth,37161,L. Sinisterra,Missing Fixture,Thigh Injury,1208240,2025-01-18T12:30:00+00:00
35,Bournemouth,18869,A. Smith,Missing Fixture,Leg Injury,1208240,2025-01-18T12:30:00+00:00
35,Bournemouth,363333,J. Soler,Missing Fixture,International duty,1208240,2025-01-18T12:30:00+00:00
35,Bournemouth,19245,M. Tavernier,Missing Fixture,Thigh Injury,1208240,2025-01-18T12:30:00+00:00
35,Bournemouth,47499,E. Unal,Missing Fixture,Knee Injury,1208240,2025-01-18T12:30:00+00:00
35,Bournemouth,20093,J. Hill,Questionable,Thigh Injury,1208240,2025-01-18T12:30:00+00:00
55,Brentford,1119,K. Ajer,Missing Fixture,Ankle Injury,1208234,2025-01-18T15:00:00+00:00
55,Brentford,19362,J. Dasilva,Missing Fixture,Knee Injury,1208234,2025-01-18T15:00:00+00:00
55,Brentford,44871,A. Hickey,Missing Fixture,Hamstring Injury,1208234,2025-01-18T15:00:00+00:00
55,Brentford,19789,E. Pinnock,Missing Fixture,Thigh Injury,1208234,2025-01-18T15:00:00+00:00
55,Brentford,196156,I. Thiago,Missing Fixture,Knee Injury,1208234,2025-01-18T15:00:00+00:00
55,Brentford,382925,R. Trevitt,Missing Fixture,Calf Injury,1208234,2025-01-18T15:00:00+00:00
40,Liverpool,284,J. Gomez,Missing Fixture,Hamstring Injury,1208234,2025-01-18T15:00:00+00:00
40,Liverpool,2678,Diogo Jota,Questionable,Injury,1208234,2025-01-18T15:00:00+00:00
46,Leicester,303467,I. Fatawu,Missing Fixture,Knee Injury,1208238,2025-01-18T15:00:00+00:00
46,Leicester,15870,M. Hermansen,Missing Fixture,Muscle Injury,1208238,2025-01-18T15:00:00+00:00
46,Leicester,18786,W. Ndidi,Missing Fixture,Thigh Injury,1208238,2025-01-18T15:00:00+00:00
46,Leicester,405905,N. Opoku,Missing Fixture,Broken Leg,1208238,2025-01-18T15:00:00+00:00
46,Leicester,18771,R. Pereira,Missing Fixture,Thigh Injury,1208238,2025-01-18T15:00:00+00:00
36,Fulham,727,R. Nelson,Missing Fixture,Thigh Injury,1208238,2025-01-18T15:00:00+00:00
